dive_id,mode,date,depth,time,max_depth,depth_minus,max_depth_minus,duration,temp,date_lub,date_lub_min,date_day
12,3,2023-01-20 11:32:46,0.77,48,10.38,-0.77,-10.38,48,24.9999943,2023-01-20T11:32:46Z,2023-01-20T11:33:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,2.27,0,12.52,-2.27,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,3.4,2,12.52,-3.4,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,4.59,4,12.52,-4.59,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,5.51,6,12.52,-5.51,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,6.32,8,12.52,-6.32,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,7.3,10,12.52,-7.3,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,8.44,12,12.52,-8.44,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,9.57,14,12.52,-9.57,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,10.99,16,12.52,-10.99,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,12.35,18,12.52,-12.35,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,12.46,20,12.52,-12.46,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,12.26,22,12.52,-12.26,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,12.24,24,12.52,-12.24,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,12.18,26,12.52,-12.18,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,12.22,28,12.52,-12.22,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,11.75,30,12.52,-11.75,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,9.78,32,12.52,-9.78,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,9.37,34,12.52,-9.37,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,8.05,36,12.52,-8.05,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,6.61,38,12.52,-6.61,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,6.09,40,12.52,-6.09,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,4.04,42,12.52,-4.04,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,3.62,44,12.52,-3.62,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,2.91,46,12.52,-2.91,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,1.48,48,12.52,-1.48,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
13,3,2023-01-20 11:41:16,0.54,50,12.52,-0.54,-12.52,50,24.9999943,2023-01-20T11:41:16Z,2023-01-20T11:41:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,1.77,0,9.61,-1.77,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,2.31,2,9.61,-2.31,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,2.93,4,9.61,-2.93,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,4.49,6,9.61,-4.49,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,5.4,8,9.61,-5.4,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,6.13,10,9.61,-6.13,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,7.13,12,9.61,-7.13,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,8.29,14,9.61,-8.29,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,9.31,16,9.61,-9.31,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,9.56,18,9.61,-9.56,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,9.54,20,9.61,-9.54,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,9.22,22,9.61,-9.22,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,9.14,24,9.61,-9.14,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,8.26,26,9.61,-8.26,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,7.26,28,9.61,-7.26,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,6.59,30,9.61,-6.59,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,5.95,32,9.61,-5.95,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,5.63,34,9.61,-5.63,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,5.52,36,9.61,-5.52,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,5.4,38,9.61,-5.4,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,4.5,40,9.61,-4.5,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,3.03,42,9.61,-3.03,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,2.81,44,9.61,-2.81,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,2.06,46,9.61,-2.06,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,1.33,48,9.61,-1.33,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
14,3,2023-01-20 11:55:11,0.25,50,9.61,-0.25,-9.61,50,24.9999943,2023-01-20T11:55:11Z,2023-01-20T11:55:00Z,2023-01-20T00:00:00Z
15,3,2023-01-20 12:08:32,2.03,0,9.96,-2.03,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.29,2,9.96,-2.29,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,3.48,4,9.96,-3.48,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,4.84,6,9.96,-4.84,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,5.87,8,9.96,-5.87,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,6.85,10,9.96,-6.85,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,7.96,12,9.96,-7.96,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,9.12,14,9.96,-9.12,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,9.96,16,9.96,-9.96,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,9.78,18,9.96,-9.78,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,9.78,20,9.96,-9.78,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,8.86,22,9.96,-8.86,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,8.28,24,9.96,-8.28,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,8.4,26,9.96,-8.4,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,8.26,28,9.96,-8.26,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,7.31,30,9.96,-7.31,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,5.74,32,9.96,-5.74,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,5.62,34,9.96,-5.62,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,5.61,36,9.96,-5.61,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,5.6,38,9.96,-5.6,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,5.59,40,9.96,-5.59,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,5.01,42,9.96,-5.01,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,3.53,44,9.96,-3.53,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.48,46,9.96,-2.48,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.2,48,9.96,-2.2,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.14,50,9.96,-2.14,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.2,52,9.96,-2.2,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.15,54,9.96,-2.15,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.17,56,9.96,-2.17,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.17,58,9.96,-2.17,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.18,60,9.96,-2.18,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.17,62,9.96,-2.17,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,2.11,64,9.96,-2.11,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
15,3,2023-01-20 12:08:32,1.2,66,9.96,-1.2,-9.96,67,24.9999943,2023-01-20T12:08:32Z,2023-01-20T12:09:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,2.28,0,5.89,-2.28,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,2.67,2,5.89,-2.67,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,2.94,4,5.89,-2.94,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,4.41,6,5.89,-4.41,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,5.59,8,5.89,-5.59,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,5.76,10,5.89,-5.76,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,5.61,12,5.89,-5.61,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,5.68,14,5.89,-5.68,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,5.77,16,5.89,-5.77,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,5.61,18,5.89,-5.61,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,5.62,20,5.89,-5.62,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,5.89,22,5.89,-5.89,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,4.41,24,5.89,-4.41,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,3.87,26,5.89,-3.87,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,2.17,28,5.89,-2.17,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,1.27,30,5.89,-1.27,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,1.1,32,5.89,-1.1,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
16,3,2023-01-20 12:44:39,0.64,34,5.89,-0.64,-5.89,34,24.9999943,2023-01-20T12:44:39Z,2023-01-20T12:45:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,1.38,0,11.25,-1.38,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,1.67,2,11.25,-1.67,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,2.04,4,11.25,-2.04,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,2.52,6,11.25,-2.52,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,2.97,8,11.25,-2.97,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,3.47,10,11.25,-3.47,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,4.06,12,11.25,-4.06,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,5.06,14,11.25,-5.06,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,6.27,16,11.25,-6.27,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,7.34,18,11.25,-7.34,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,8.3,20,11.25,-8.3,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,9.09,22,11.25,-9.09,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,9.61,24,11.25,-9.61,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,10.34,26,11.25,-10.34,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,11.11,28,11.25,-11.11,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,11.25,30,11.25,-11.25,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,11.22,32,11.25,-11.22,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,11.24,34,11.25,-11.24,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,10.81,36,11.25,-10.81,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,9.5,38,11.25,-9.5,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,8.45,40,11.25,-8.45,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,6.75,42,11.25,-6.75,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,6.15,44,11.25,-6.15,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,5.22,46,11.25,-5.22,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,4.7,48,11.25,-4.7,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,3.97,50,11.25,-3.97,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,2.33,52,11.25,-2.33,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
17,3,2023-01-20 12:49:52,0.91,54,11.25,-0.91,-11.25,55,24.9999943,2023-01-20T12:49:52Z,2023-01-20T12:50:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,1.31,0,10.34,-1.31,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,1.72,2,10.34,-1.72,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,1.93,4,10.34,-1.93,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,2.43,6,10.34,-2.43,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,2.74,8,10.34,-2.74,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,3.23,10,10.34,-3.23,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,3.9,12,10.34,-3.9,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,4.53,14,10.34,-4.53,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,5.21,16,10.34,-5.21,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,6.21,18,10.34,-6.21,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,7.39,20,10.34,-7.39,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,8.59,22,10.34,-8.59,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,9.16,24,10.34,-9.16,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,9.45,26,10.34,-9.45,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,10.34,28,10.34,-10.34,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,10.08,30,10.34,-10.08,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,9.84,32,10.34,-9.84,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,8.82,34,10.34,-8.82,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,8.35,36,10.34,-8.35,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,6.12,38,10.34,-6.12,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
18,3,2023-01-20 12:57:01,5.6,40,10.34,-5.6,-10.34,50,24.9999943,2023-01-20T12:57:01Z,2023-01-20T12:57:00Z,2023-01-21T00:00:00Z
